# Expression-level normalisation (post-Buchberger disequality
# reduction) ablation across three benchmark suites.
#
# default   = standard pipeline (algebraic layer + bit-blast)
# expr_norm = default + ENABLE_GB_EXPR_NORMALISE (post-Buchberger
#             reduce each disequality's lhs - rhs by the global
#             basis; if 0, refute)
#
# Time in seconds; T/O = per-suite timeout
# (custom: 30s, Martin: 10s, SMT-COMP: 30s)
#
# Date: 2026-05-29T12:04:40+00:00
# CBMC: 6.8.0 (cbmc-6.8.0-553-g087fad835b-dirty)

martin	bitwidth-32-degree-9-seed-23-correctness-original-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-27-seed-23-correctness-original-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-13-seed-23-correctness-original-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-19-seed-23-correctness-original-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-32-seed-23-correctness-original-subpolynomial-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-10-seed-23-correctness-original-subpolynomial-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-5-seed-23-correctness-original-subpolynomial-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-23-seed-23-correctness-original-subpolynomial-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-8-seed-23-correctness-original-subpolynomial-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-16-seed-23-correctness-reduced-native-encoding-vs-original-subpolynomial-encoding	0.13	0.13
martin	bitwidth-32-degree-16-seed-23-correctness-reduced-native-encoding-vs-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-28-seed-23-correctness-reduced-native-encoding-vs-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-7-seed-23-correctness-reduced-native-encoding-vs-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-28-seed-23-correctness-reduced-native-encoding-vs-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-14-seed-23-correctness-reduced-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-17-seed-23-correctness-reduced-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-20-seed-23-correctness-reduced-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-28-seed-23-correctness-reduced-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-3-seed-23-correctness-reduced-native-encoding-vs-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-13-seed-23-equality-original-native-encoding	0.04	0.04
martin	bitwidth-32-degree-12-seed-23-equality-original-native-encoding	0.80	0.81
martin	bitwidth-32-degree-13-seed-23-equality-original-native-encoding	0.90	0.90
martin	bitwidth-32-degree-10-seed-23-equality-original-native-encoding	0.50	0.50
martin	bitwidth-16-degree-24-seed-23-equality-original-native-encoding	2.42	2.43
martin	bitwidth-16-degree-12-seed-23-equality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-31-seed-23-equality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-8-seed-23-equality-original-subpolynomial-encoding	0.30	0.30
martin	bitwidth-16-degree-21-seed-23-equality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-18-seed-23-equality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-25-seed-23-equality-reduced-native-encoding	0.24	0.25
martin	bitwidth-8-degree-12-seed-23-equality-reduced-native-encoding	0.10	0.10
martin	bitwidth-32-degree-19-seed-23-equality-reduced-native-encoding	T/O	T/O
martin	bitwidth-32-degree-13-seed-23-equality-reduced-native-encoding	0.90	0.90
martin	bitwidth-32-degree-11-seed-23-equality-reduced-native-encoding	1.55	1.53
martin	bitwidth-8-degree-8-seed-23-equality-reduced-subpolynomial-encoding	0.31	0.31
martin	bitwidth-32-degree-22-seed-23-equality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-2-seed-23-equality-reduced-subpolynomial-encoding	5.61	5.56
martin	bitwidth-32-degree-15-seed-23-equality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-14-seed-23-equality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-8-seed-23-identity-point-original-native-encoding	1.44	1.46
martin	bitwidth-8-degree-5-seed-23-identity-point-original-native-encoding	0.00	0.00
martin	bitwidth-32-degree-24-seed-23-identity-point-original-native-encoding	3.76	3.79
martin	bitwidth-16-degree-16-seed-23-identity-point-original-native-encoding	1.32	1.33
martin	bitwidth-8-degree-13-seed-23-identity-point-original-native-encoding	0.02	0.02
martin	bitwidth-8-degree-13-seed-23-identity-point-original-subpolynomial-encoding	0.05	0.05
martin	bitwidth-32-degree-25-seed-23-identity-point-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-2-seed-23-identity-point-original-subpolynomial-encoding	0.67	0.67
martin	bitwidth-8-degree-8-seed-23-identity-point-original-subpolynomial-encoding	0.04	0.04
martin	bitwidth-16-degree-12-seed-23-identity-point-original-subpolynomial-encoding	3.44	3.43
martin	bitwidth-8-degree-13-seed-23-identity-point-reduced-native-encoding	0.01	0.01
martin	bitwidth-32-degree-14-seed-23-identity-point-reduced-native-encoding	1.29	1.28
martin	bitwidth-16-degree-5-seed-23-identity-point-reduced-native-encoding	0.04	0.04
martin	bitwidth-16-degree-20-seed-23-identity-point-reduced-native-encoding	0.15	0.15
martin	bitwidth-32-degree-25-seed-23-identity-point-reduced-native-encoding	4.06	4.07
martin	bitwidth-32-degree-26-seed-23-identity-point-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-8-seed-23-identity-point-reduced-subpolynomial-encoding	0.05	0.05
martin	bitwidth-32-degree-2-seed-23-identity-point-reduced-subpolynomial-encoding	0.67	0.67
martin	bitwidth-16-degree-11-seed-23-identity-point-reduced-subpolynomial-encoding	3.41	3.44
martin	bitwidth-32-degree-13-seed-23-identity-point-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-30-seed-23-multiplication-original-native-encoding	2.67	2.66
martin	bitwidth-16-degree-7-seed-23-multiplication-original-native-encoding	0.14	0.14
martin	bitwidth-32-degree-2-seed-23-multiplication-original-native-encoding	0.05	0.05
martin	bitwidth-16-degree-6-seed-23-multiplication-original-native-encoding	0.10	0.11
martin	bitwidth-16-degree-32-seed-23-multiplication-original-native-encoding	3.14	3.16
martin	bitwidth-16-degree-25-seed-23-multiplication-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-11-seed-23-multiplication-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-8-seed-23-multiplication-original-subpolynomial-encoding	0.96	0.95
martin	bitwidth-32-degree-20-seed-23-multiplication-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-13-seed-23-multiplication-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-12-seed-23-multiplication-reduced-native-encoding	0.27	0.27
martin	bitwidth-16-degree-7-seed-23-multiplication-reduced-native-encoding	0.14	0.14
martin	bitwidth-16-degree-8-seed-23-multiplication-reduced-native-encoding	0.18	0.18
martin	bitwidth-16-degree-14-seed-23-multiplication-reduced-native-encoding	0.30	0.30
martin	bitwidth-16-degree-4-seed-23-multiplication-reduced-native-encoding	0.05	0.05
martin	bitwidth-16-degree-23-seed-23-multiplication-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-27-seed-23-multiplication-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-22-seed-23-multiplication-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-6-seed-23-multiplication-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-9-seed-23-multiplication-reduced-subpolynomial-encoding	0.91	0.90
martin	bitwidth-32-degree-6-seed-23-nonequality-original-native-encoding	T/O	T/O
martin	bitwidth-16-degree-2-seed-23-nonequality-original-native-encoding	2.09	2.12
martin	bitwidth-16-degree-21-seed-23-nonequality-original-native-encoding	T/O	T/O
martin	bitwidth-16-degree-31-seed-23-nonequality-original-native-encoding	T/O	T/O
martin	bitwidth-16-degree-7-seed-23-nonequality-original-native-encoding	T/O	T/O
martin	bitwidth-8-degree-11-seed-23-nonequality-original-subpolynomial-encoding	0.30	0.30
martin	bitwidth-16-degree-11-seed-23-nonequality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-10-seed-23-nonequality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-31-seed-23-nonequality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-27-seed-23-nonequality-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-26-seed-23-nonequality-reduced-native-encoding	0.31	0.31
martin	bitwidth-16-degree-18-seed-23-nonequality-reduced-native-encoding	T/O	T/O
martin	bitwidth-32-degree-12-seed-23-nonequality-reduced-native-encoding	T/O	T/O
martin	bitwidth-32-degree-8-seed-23-nonequality-reduced-native-encoding	T/O	T/O
martin	bitwidth-16-degree-3-seed-23-nonequality-reduced-native-encoding	T/O	T/O
martin	bitwidth-32-degree-21-seed-23-nonequality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-15-seed-23-nonequality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-4-seed-23-nonequality-reduced-subpolynomial-encoding	0.09	0.10
martin	bitwidth-32-degree-23-seed-23-nonequality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-23-seed-23-nonequality-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-5-seed-23-root-finding-original-native-encoding	0.01	0.01
martin	bitwidth-16-degree-30-seed-23-root-finding-original-native-encoding	5.06	5.07
martin	bitwidth-8-degree-4-seed-23-root-finding-original-native-encoding	0.00	0.00
martin	bitwidth-32-degree-15-seed-23-root-finding-original-native-encoding	0.60	0.60
martin	bitwidth-32-degree-21-seed-23-root-finding-original-native-encoding	1.22	1.23
martin	bitwidth-8-degree-11-seed-23-root-finding-original-subpolynomial-encoding	0.06	0.06
martin	bitwidth-32-degree-7-seed-23-root-finding-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-22-seed-23-root-finding-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-4-seed-23-root-finding-original-subpolynomial-encoding	0.36	0.36
martin	bitwidth-16-degree-23-seed-23-root-finding-original-subpolynomial-encoding	6.05	6.08
martin	bitwidth-16-degree-16-seed-23-root-finding-reduced-native-encoding	0.12	0.12
martin	bitwidth-32-degree-21-seed-23-root-finding-reduced-native-encoding	1.21	1.23
martin	bitwidth-8-degree-14-seed-23-root-finding-reduced-native-encoding	0.01	0.01
martin	bitwidth-8-degree-2-seed-23-root-finding-reduced-native-encoding	0.00	0.00
martin	bitwidth-32-degree-2-seed-23-root-finding-reduced-native-encoding	0.01	0.01
martin	bitwidth-32-degree-6-seed-23-root-finding-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-8-seed-23-root-finding-reduced-subpolynomial-encoding	1.56	1.56
martin	bitwidth-32-degree-21-seed-23-root-finding-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-7-seed-23-root-finding-reduced-subpolynomial-encoding	1.40	1.40
martin	bitwidth-8-degree-13-seed-23-root-finding-reduced-subpolynomial-encoding	0.06	0.06
martin	bitwidth-32-degree-34-seed-42-identity-point-original-native-encoding	T/O	T/O
martin	bitwidth-64-degree-7-seed-42-identity-point-original-native-encoding	0.39	0.39
martin	bitwidth-32-degree-36-seed-42-identity-point-original-native-encoding	2.67	2.68
martin	bitwidth-32-degree-46-seed-42-identity-point-original-native-encoding	4.35	4.36
martin	bitwidth-16-degree-14-seed-42-identity-point-original-native-encoding	0.87	0.87
martin	bitwidth-16-degree-30-seed-42-identity-point-original-subpolynomial-encoding	6.00	5.99
martin	bitwidth-32-degree-54-seed-42-identity-point-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-8-degree-3-seed-42-identity-point-original-subpolynomial-encoding	0.01	0.01
martin	bitwidth-32-degree-5-seed-42-identity-point-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-40-seed-42-identity-point-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-64-degree-16-seed-42-identity-point-reduced-native-encoding	2.18	2.19
martin	bitwidth-16-degree-22-seed-42-identity-point-reduced-native-encoding	1.49	1.50
martin	bitwidth-16-degree-3-seed-42-identity-point-reduced-native-encoding	0.04	0.04
martin	bitwidth-32-degree-53-seed-42-identity-point-reduced-native-encoding	T/O	T/O
martin	bitwidth-32-degree-10-seed-42-identity-point-reduced-native-encoding	0.19	0.19
martin	bitwidth-16-degree-10-seed-42-identity-point-reduced-subpolynomial-encoding	2.75	2.77
martin	bitwidth-32-degree-44-seed-42-identity-point-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-24-seed-42-identity-point-reduced-subpolynomial-encoding	5.59	5.53
martin	bitwidth-32-degree-59-seed-42-identity-point-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-2-seed-42-identity-point-reduced-subpolynomial-encoding	0.02	0.02
martin	bitwidth-16-degree-22-seed-42-root-finding-original-native-encoding	0.30	0.30
martin	bitwidth-32-degree-23-seed-42-root-finding-original-native-encoding	1.43	1.43
martin	bitwidth-32-degree-41-seed-42-root-finding-original-native-encoding	5.22	5.28
martin	bitwidth-32-degree-64-seed-42-root-finding-original-native-encoding	T/O	T/O
martin	bitwidth-16-degree-29-seed-42-root-finding-original-native-encoding	0.54	0.54
martin	bitwidth-16-degree-24-seed-42-root-finding-original-subpolynomial-encoding	5.47	5.60
martin	bitwidth-32-degree-50-seed-42-root-finding-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-6-seed-42-root-finding-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-52-seed-42-root-finding-original-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-4-seed-42-root-finding-original-subpolynomial-encoding	0.37	0.37
martin	bitwidth-32-degree-37-seed-42-root-finding-reduced-native-encoding	2.75	2.67
martin	bitwidth-32-degree-40-seed-42-root-finding-reduced-native-encoding	3.37	3.34
martin	bitwidth-32-degree-2-seed-42-root-finding-reduced-native-encoding	0.01	0.01
martin	bitwidth-32-degree-35-seed-42-root-finding-reduced-native-encoding	3.11	3.11
martin	bitwidth-32-degree-53-seed-42-root-finding-reduced-native-encoding	2.71	2.71
martin	bitwidth-32-degree-12-seed-42-root-finding-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-32-degree-33-seed-42-root-finding-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-64-degree-15-seed-42-root-finding-reduced-subpolynomial-encoding	T/O	T/O
martin	bitwidth-16-degree-17-seed-42-root-finding-reduced-subpolynomial-encoding	5.20	5.15
martin	bitwidth-32-degree-44-seed-42-root-finding-reduced-subpolynomial-encoding	T/O	T/O
smtcomp	2017-BuchwaldFried_counterexample.dump.ia32_Mul_base_disp--Add32.load32.Mul32.Mulh_u32.0005	T/O	T/O
smtcomp	2018-Goel-hwbench_QF_BV_collision.1.prop1_cc_reg_max	0.03	0.03
smtcomp	20190311-bv-term-small-rw-Noetzli_bv-term-small-rw_1184	0.01	0.01
smtcomp	20190311-bv-term-small-rw-Noetzli_bv-term-small-rw_1219	0.01	0.01
smtcomp	20190311-bv-term-small-rw-Noetzli_bv-term-small-rw_1303	0.01	0.01
smtcomp	20190311-bv-term-small-rw-Noetzli_bv-term-small-rw_796	0.01	0.01
smtcomp	20190311-bv-term-small-rw-Noetzli_bv-term-small-rw_986	0.01	0.01
smtcomp	20190429-UltimateAutomizerSvcomp2019_s3_srvr_1_alt_true-unreach-call_true-no-overflow.BV.c.cil.c_AllErrorsAtOnce_Iteration21_TraceCheck_0	T/O	T/O
smtcomp	20200328-Favaro_mul_mba_synthesis	T/O	T/O
smtcomp	20220315-ecrw_rw_rule_candidate_vmcai_2022_bw512_1	T/O	T/O
smtcomp	20220315-ecrw_rw_rule_candidate_vmcai_2022_bw512_12	T/O	T/O
smtcomp	20220315-ecrw_rw_rule_candidate_vmcai_2022_bw512_14	T/O	T/O
smtcomp	20220315-ecrw_rw_rule_candidate_vmcai_2022_bw512_15	T/O	T/O
smtcomp	20220315-ecrw_rw_rule_candidate_vmcai_2022_bw512_7	T/O	T/O
smtcomp	20221012-MCMPC_wage_circuit_div_wage_circuit_div.t1.i22.948dd618	0.02	0.02
smtcomp	20221012-MCMPC_wage_circuit_div_wage_circuit_div.t1.i30.969e0c8a	0.02	0.02
smtcomp	20230321-UltimateAutomizerSvcomp2023_cohencu.c_0	T/O	T/O
smtcomp	20230321-UltimateAutomizerSvcomp2023_cohencu.c_1	T/O	T/O
smtcomp	20230321-UltimateAutomizerSvcomp2023_cohencu.c_2	T/O	T/O
smtcomp	20230321-UltimateAutomizerSvcomp2023_cohencu.c_3	T/O	T/O
smtcomp	20230321-UltimateAutomizerSvcomp2023_geo3.c_5	T/O	T/O
smtcomp	Sage2_bench_1351	14.76	14.80
smtcomp	Sage2_bench_15251	T/O	T/O
smtcomp	Sage2_bench_1621	15.65	15.51
smtcomp	Sage2_bench_17485	T/O	T/O
smtcomp	Sage2_bench_9381	T/O	T/O
smtcomp	VS3_VS3-benchmark-A11	T/O	T/O
smtcomp	VS3_VS3-benchmark-S1	T/O	T/O
smtcomp	bmc-bv_ex13	0.01	0.01
smtcomp	bmc-bv_matrixsqrt	0.11	0.11
smtcomp	bmc-bv_send-more-money	0.06	0.06
smtcomp	brummayerbiere2_smulov2bw256	T/O	T/O
smtcomp	brummayerbiere2_smulov4bw0640	T/O	T/O
smtcomp	brummayerbiere2_umulov1bw064	T/O	T/O
smtcomp	brummayerbiere2_umulov1bw080	T/O	T/O
smtcomp	brummayerbiere2_umulov2bw0512	9.58	9.54
smtcomp	brummayerbiere3_isqrtadd	T/O	T/O
smtcomp	brummayerbiere4_unconstrained04	T/O	T/O
smtcomp	brummayerbiere4_unconstrained05	T/O	T/O
smtcomp	brummayerbiere4_unconstrained06	T/O	T/O
smtcomp	brummayerbiere4_unconstrained08	T/O	T/O
smtcomp	brummayerbiere4_unconstrained10	T/O	T/O
smtcomp	calypto_problem_15	0.01	0.01
smtcomp	calypto_problem_16	T/O	T/O
smtcomp	calypto_problem_24	0.10	0.10
smtcomp	crafted_bit-reversal	0.01	0.01
smtcomp	crafted_bitops3	0.01	0.01
smtcomp	crafted_bitops7	0.01	0.01
smtcomp	galois_iffyInterleavedModMult-32	T/O	T/O
smtcomp	galois_iffyInterleavedModMult-4	0.10	0.10
smtcomp	galois_iffyInterleavedModMult-8	T/O	T/O
smtcomp	log-slicing_bvsdiv_16	T/O	T/O
smtcomp	log-slicing_bvsrem_17	T/O	T/O
smtcomp	log-slicing_bvudiv_15	T/O	T/O
smtcomp	log-slicing_bvudiv_17	T/O	T/O
smtcomp	log-slicing_bvudiv_23	T/O	T/O
smtcomp	sage_app1_bench_292	3.70	3.69
smtcomp	sage_app7_bench_5744	0.63	0.63
smtcomp	spear_wget_v1.10.2_src_wget_vc18190	0.73	0.73
smtcomp	spear_zebra_v0.95a_bgpd_bgpd_vc75772	0.17	0.17
smtcomp	tacas07_s-40-50-bv	0.87	0.86
smtcomp	wienand-cav2008_Booth_mult_ub_8x8_1.sf	22.30	22.27
smtcomp	wienand-cav2008_Commute_commute08.sf	T/O	T/O
smtcomp	wienand-cav2008_Commute_commute16.sf	T/O	T/O
smtcomp	wienand-cav2008_Commute_commute32.sf	T/O	T/O
smtcomp	wienand-cav2008_Distrib_distrib08.sf	T/O	T/O
